Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-21 14:25:19.974565,13,431,2787,4642,9697379,17582,4652,2,5,-86
2023-06-21 14:25:35.847948,14,431,2787,4666,9697293,17522,4653,2,5,-87
2023-06-21 14:25:51.748483,15,431,2788,4665,9697355,17522,4652,2,5,-78
2023-06-21 14:26:06.944455,0,432,2788,4657,9697345,17486,4650,2,5,-84
2023-06-21 14:26:22.864907,1,432,2790,4651,9697574,17542,4654,2,5,-80
2023-06-21 14:26:38.758183,2,433,2791,4645,9697561,17576,4651,2,5,-79
2023-06-21 14:26:54.699869,3,434,2790,4641,9697317,17588,4650,2,5,-78
2023-06-21 14:27:14.928859,4,435,2791,4643,9697362,17558,4652,2,5,-78
2023-06-21 14:27:30.766370,5,436,2791,4643,9697218,17604,4652,2,5,-81
2023-06-21 14:27:46.703562,6,436,2792,4646,9697023,17536,4651,2,5,-80
2023-06-21 14:28:01.836839,7,439,2792,4644,9697314,17590,4652,2,5,-80
2023-06-21 14:28:17.708380,8,441,2791,4643,9696930,17578,4653,2,5,-91
2023-06-21 14:28:32.933413,9,443,2792,4641,9697150,17640,4652,2,5,-81
2023-06-21 14:28:48.846585,10,445,2791,4638,9697050,17640,4652,2,5,-92
2023-06-21 14:29:04.734951,11,446,2792,4636,9697040,17662,4654,2,5,-80
2023-06-21 14:29:19.918192,12,446,2792,4635,9696985,17640,4652,2,5,-80
2023-06-21 14:29:35.823790,13,447,2792,4637,9697078,17586,4654,2,5,-80
2023-06-21 14:29:56.678390,14,448,2791,4641,9696821,17520,4652,2,5,-80
2023-06-21 14:30:11.867015,15,449,2792,4640,9696989,17678,4653,2,5,-80
2023-06-21 14:30:27.781907,0,449,2792,4636,9696961,17594,4651,2,5,-80
2023-06-21 14:30:42.908211,1,450,2793,4641,9697153,17668,4652,2,5,-80
2023-06-21 14:30:58.802468,2,451,2792,4645,9696989,17636,4651,2,5,-91
2023-06-21 14:31:13.930562,3,452,2791,4646,9696821,17692,4652,2,5,-80
2023-06-21 14:31:29.759644,4,453,2791,4648,9696752,17614,4652,2,5,-79
2023-06-21 14:31:44.875702,5,454,2791,4648,9696626,17682,4653,2,5,-80
2023-06-21 14:32:00.719564,6,455,2792,4648,9696848,17610,4652,2,5,-80
2023-06-21 14:32:20.921897,7,456,2791,4648,9696879,17708,4652,2,5,-90
2023-06-21 14:32:36.860075,8,456,2791,4652,9696975,17672,4655,2,5,-94
2023-06-21 14:32:52.796929,9,458,2791,4651,9696913,17710,4654,2,5,-80
2023-06-21 14:33:08.714359,10,459,2792,4650,9697057,17688,4652,2,5,-81
2023-06-21 14:33:23.880814,11,459,2792,4651,9696920,17716,4651,2,5,-81
2023-06-21 14:33:39.772365,12,460,2791,4649,9697016,17642,4652,2,5,-81
2023-06-21 14:33:54.942319,13,460,2791,4645,9697180,17632,4652,2,5,-82
2023-06-21 14:34:10.779501,14,460,2791,4645,9696968,17604,4653,2,5,-82
2023-06-21 14:34:25.950268,15,461,2791,4641,9697071,17674,4653,2,5,-81
2023-06-21 14:34:46.889056,0,461,2790,4638,9696783,17470,4652,2,5,-80
2023-06-21 14:35:02.847132,1,462,2791,4639,9697095,17588,4652,2,5,-81
2023-06-21 14:35:18.727080,2,462,2791,4638,9697016,17544,4652,2,5,-80
2023-06-21 14:35:33.910568,3,462,2791,4637,9696855,17448,4652,2,5,-82
2023-06-21 14:35:49.853434,4,462,2791,4632,9697133,17302,4653,2,5,-81
2023-06-21 14:36:05.759329,5,462,2790,4631,9697239,17348,4651,2,5,-89
2023-06-21 14:36:21.722183,6,462,2791,4629,9697396,17648,4652,2,5,-90
2023-06-21 14:36:36.919545,7,462,2790,4625,9697434,17566,4651,2,5,-80
2023-06-21 14:36:52.835784,8,462,2791,4622,9697489,17372,4650,2,5,-80
2023-06-21 14:37:08.784372,9,462,2791,4619,9697523,17348,4651,2,5,-81
2023-06-21 14:37:23.921737,10,462,2790,4617,9697502,17406,4652,2,5,-89
2023-06-21 14:37:39.827164,11,462,2791,4617,9697506,17366,4651,2,5,-89
2023-06-21 14:37:55.712425,12,462,2790,4617,9697520,17602,4652,2,5,-80
2023-06-21 14:38:10.943352,13,462,2791,4616,9697660,17346,4652,2,5,-81
2023-06-21 14:38:26.852605,14,462,2790,4614,9697633,17304,4652,2,5,-79
2023-06-21 14:38:42.816421,15,461,2791,4616,9697715,17280,4654,2,5,-80
2023-06-21 14:39:03.774636,0,462,2790,4617,9697633,17424,4653,2,5,-81
2023-06-21 14:39:18.963483,1,462,2790,4616,9697581,17358,4654,2,5,-81
2023-06-21 14:39:34.877392,2,462,2790,4617,9697485,17440,4653,2,5,-82
2023-06-21 14:39:50.780229,3,462,2790,4617,9697674,17402,4652,2,5,-91
2023-06-21 14:40:06.703630,4,462,2790,4613,9697615,17412,4653,2,5,-80
2023-06-21 14:40:21.913158,5,462,2791,4612,9697749,17420,4654,2,5,-91
2023-06-21 14:40:37.844636,6,462,2791,4614,9697544,17456,4654,2,5,-90
2023-06-21 14:40:53.719597,7,462,2791,4612,9697492,17664,4654,2,5,-91
2023-06-21 14:41:08.910569,8,462,2790,4607,9697222,17430,4653,2,5,-80
2023-06-21 14:41:24.834743,9,462,2791,4609,9697424,17402,4653,2,5,-91
2023-06-21 14:41:40.767326,10,462,2790,4606,9697331,17374,4652,2,5,-90
2023-06-21 14:42:01.715765,11,462,2790,4609,9697143,17340,4653,2,5,-81
2023-06-21 14:42:11.827215,12,462,2790,4608,9697187,17300,4652,2,5,-80
2023-06-21 14:42:32.793721,13,462,2791,4604,9697150,17312,4652,2,5,-80
2023-06-21 14:42:47.947236,14,461,2790,4601,9697239,17320,4653,2,5,-91
2023-06-21 14:43:03.832674,15,461,2789,4599,9696859,17280,4653,2,5,-81
2023-06-21 14:43:19.723211,0,461,2790,4599,9697002,17526,4653,2,5,-81
2023-06-21 14:43:34.948768,1,461,2789,4596,9696961,17324,4651,2,5,-93
2023-06-21 14:43:50.861866,2,460,2790,4594,9696958,17302,4653,2,5,-80
2023-06-21 14:44:06.757011,3,461,2790,4591,9696917,17276,4652,2,5,-81
2023-06-21 14:44:22.717641,4,461,2790,4590,9697002,17262,4653,2,5,-80
2023-06-21 14:44:38.739162,5,460,2790,4588,9696951,17250,4652,2,5,-81
2023-06-21 14:44:54.764795,6,460,2789,4585,9696886,17202,4651,2,5,-80
2023-06-21 14:45:10.742734,7,460,2790,4582,9697198,17226,4653,2,5,-81
2023-06-21 14:45:25.890602,8,460,2789,4582,9697184,17274,4653,2,5,-81
2023-06-21 14:45:41.767851,9,460,2790,4579,9697191,17220,4653,2,5,-80
2023-06-21 14:46:02.770707,10,460,2790,4574,9697088,17298,4652,2,5,-80
2023-06-21 14:46:18.720465,11,459,2789,4564,9697136,17230,4654,2,5,-94
2023-06-21 14:46:33.908276,12,459,2789,4558,9696989,17280,4652,2,5,-81
2023-06-21 14:46:49.879171,13,458,2789,4554,9697239,17300,4652,2,5,-80
2023-06-21 14:47:05.822507,14,458,2789,4550,9697266,17362,4652,2,5,-80
2023-06-21 14:47:21.677476,15,457,2788,4548,9697122,17406,4652,2,5,-80
2023-06-21 14:47:36.855754,0,457,2788,4545,9697362,17450,4653,2,5,-81
2023-06-21 14:47:52.793218,1,456,2789,4543,9697454,17520,4654,2,5,-80
2023-06-21 14:48:08.711813,2,455,2788,4540,9697276,17494,4652,2,5,-80
2023-06-21 14:48:23.882018,3,455,2788,4536,9697321,17496,4651,2,5,-80
2023-06-21 14:48:39.766790,4,453,2788,4532,9697304,17572,4653,2,5,-80
2023-06-21 14:48:54.923666,5,453,2788,4529,9697304,17616,4652,2,5,-81
2023-06-21 14:49:15.906063,6,452,2788,4524,9697376,17742,4654,2,5,-80
2023-06-21 14:49:26.742999,7,451,2788,4518,9697239,17730,4652,2,5,-81
2023-06-21 14:49:46.969057,8,450,2788,4516,9697499,17602,4652,2,5,-80
2023-06-21 14:50:02.819861,9,449,2788,4516,9697221,17526,4654,2,5,-81
2023-06-21 14:50:18.759246,10,448,2787,4513,9697156,17458,4653,2,5,-80
2023-06-21 14:50:33.915420,11,448,2787,4512,9697112,17392,4653,2,5,-81
2023-06-21 14:50:49.820488,12,447,2787,4508,9697300,17332,4654,2,5,-93
2023-06-21 14:51:05.782987,13,447,2787,4508,9697215,17382,4652,2,5,-80
2023-06-21 14:51:20.950954,14,446,2787,4506,9697115,17332,4652,2,5,-80
2023-06-21 14:51:36.809920,15,446,2787,4508,9697215,17374,4652,2,5,-80
2023-06-21 14:51:57.771326,0,445,2787,4505,9697225,17328,4652,2,5,-81
2023-06-21 14:52:07.902459,1,445,2787,4506,9697235,17334,4652,2,5,-81
2023-06-21 14:52:23.828757,2,444,2787,4504,9697208,17394,4652,2,5,-80
2023-06-21 14:52:44.839394,3,444,2786,4501,9696848,17248,4654,2,5,-81
2023-06-21 14:53:00.698267,4,443,2787,4502,9697132,17288,4654,2,5,-80
2023-06-21 14:53:15.851334,5,443,2787,4498,9697013,17226,4653,2,5,-88
2023-06-21 14:53:31.705800,6,443,2787,4497,9697047,17230,4654,2,5,-81
2023-06-21 14:53:46.858795,7,443,2787,4495,9697122,17416,4654,2,5,-81
2023-06-21 14:54:02.745439,8,443,2787,4494,9696944,17278,4654,2,5,-81
2023-06-21 14:54:17.869878,9,442,2786,4492,9696951,17366,4654,2,5,-81
2023-06-21 14:54:33.751624,10,442,2787,4492,9697047,17306,4653,2,5,-90
2023-06-21 14:54:48.888606,11,442,2787,4492,9697098,17290,4655,2,5,-86
2023-06-21 14:55:04.750801,12,442,2787,4492,9697115,17348,4655,2,5,-81
