Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-21 16:13:07.310338,9,474,2829,4384,9702126,18326,2981,2,6,-84
2023-06-21 16:13:18.197278,10,474,2830,4386,9702193,18312,2981,2,6,-83
2023-06-21 16:13:39.175473,11,474,2829,4386,9702225,18298,2981,2,6,-85
2023-06-21 16:13:49.400813,12,474,2830,4385,9702488,18218,2983,2,6,-84
2023-06-21 16:14:16.177620,13,474,2830,4389,9702564,18312,2981,2,6,-85
2023-06-21 16:14:21.270876,14,473,2830,4384,9702703,18294,2982,2,6,-86
2023-06-21 16:14:37.280722,15,473,2830,4380,9702488,18324,2981,2,6,-78
2023-06-21 16:14:53.262408,0,473,2829,4380,9702542,18338,2983,2,6,-85
2023-06-21 16:15:19.293900,1,472,2830,4380,9702575,18306,2980,2,6,-79
2023-06-21 16:15:35.310444,2,472,2830,4377,9702510,18372,2980,2,6,-87
2023-06-21 16:15:51.287982,3,471,2830,4375,9702431,18284,2980,2,6,-79
2023-06-21 16:16:23.203935,5,471,2831,4377,9702533,18326,2981,2,6,-80
2023-06-21 16:16:33.375434,6,470,2831,4377,9702682,18270,2981,2,6,-85
2023-06-21 16:17:05.422499,8,470,2831,4376,9702399,18294,2982,2,6,-78
2023-06-21 16:17:32.210936,9,470,2831,4375,9702394,18306,2982,2,6,-80
2023-06-21 16:17:42.304435,10,469,2831,4377,9702486,18302,2979,2,6,-86
2023-06-21 16:18:08.469999,11,467,2831,4376,9702359,18338,2982,2,6,-78
2023-06-21 16:18:14.206990,12,467,2832,4377,9702623,18302,2980,2,6,-84
2023-06-21 16:18:45.418798,14,467,2831,4377,9702486,18230,2982,2,6,-78
2023-06-21 16:19:12.208979,15,467,2832,4378,9702744,18346,2980,2,6,-78
2023-06-21 16:19:22.408096,0,467,2831,4375,9702670,18370,2979,2,6,-83
2023-06-21 16:19:44.172509,1,466,2832,4375,9702824,18324,2981,2,6,-84
2023-06-21 16:19:54.358111,2,466,2832,4378,9702779,18236,2981,2,6,-84
2023-06-21 16:20:15.371833,3,466,2831,4379,9702756,18254,2978,2,6,-80
2023-06-21 16:20:26.223560,4,466,2832,4377,9702784,18316,2979,2,6,-78
2023-06-21 16:20:42.216112,5,466,2833,4377,9703146,18296,2980,2,6,-82
2023-06-21 16:21:19.202282,7,466,2832,4379,9703084,18266,2979,2,6,-79
2023-06-21 16:21:51.173803,9,466,2833,4384,9703238,18272,2977,2,6,-78
2023-06-21 16:22:12.196740,10,466,2833,4383,9703007,18292,2979,2,6,-86
2023-06-21 16:22:22.398048,11,466,2833,4383,9703042,18302,2983,2,6,-79
2023-06-21 16:22:44.213273,12,466,2833,4384,9702799,18278,2983,2,6,-84
2023-06-21 16:22:54.371741,13,466,2833,4383,9703122,18278,2982,2,6,-83
2023-06-21 16:23:10.348519,14,466,2834,4383,9702941,18276,2980,2,6,-84
2023-06-21 16:23:42.225979,15,466,2834,4380,9703016,18320,2978,2,6,-78
2023-06-21 16:23:47.303068,0,466,2834,4380,9703063,18274,2981,2,6,-77
2023-06-21 16:24:14.172526,1,466,2834,4380,9702912,18286,2981,2,6,-79
2023-06-21 16:24:19.298510,2,466,2833,4378,9702983,18276,2981,2,6,-80
2023-06-21 16:24:46.178522,3,466,2833,4378,9702867,18290,2981,2,6,-83
2023-06-21 16:24:51.265427,4,467,2834,4379,9702946,18348,2980,2,6,-80
2023-06-21 16:25:07.173335,5,467,2834,4383,9702941,18256,2981,2,6,-82
2023-06-21 16:25:23.196074,6,467,2834,4386,9702922,18216,2980,2,6,-81
2023-06-21 16:25:39.193865,7,468,2835,4386,9702944,18336,2980,2,6,-82
2023-06-21 16:25:55.222717,8,468,2834,4385,9702870,18250,2983,2,6,-81
2023-06-21 16:26:32.286538,10,469,2835,4388,9703054,18248,2981,2,6,-82
2023-06-21 16:26:53.391865,11,470,2835,4388,9703267,18334,2979,2,6,-79
2023-06-21 16:27:04.292182,12,470,2836,4389,9703346,18288,2979,2,6,-80
2023-06-21 16:27:20.292849,13,471,2835,4389,9703371,18266,2982,2,6,-80
2023-06-21 16:27:36.282526,14,472,2836,4389,9703525,18286,2981,2,6,-79
2023-06-21 16:27:52.287841,15,473,2836,4385,9703433,18242,2981,2,6,-83
2023-06-21 16:28:13.368712,0,473,2836,4384,9703456,18288,2982,2,6,-80
2023-06-21 16:28:29.300856,1,473,2836,4382,9703438,18238,2979,2,6,-85
2023-06-21 16:28:45.308801,2,474,2836,4382,9703501,18318,2983,2,6,-79
