Time,018 [°C],018 [%RH],018 [bar],018 [ppm],714 [bar],Amb,Obj,Temp,Humid,CO2,Elapsed,Diff_TempIR,Diff_TempSCD,Diff_Humidity,Diff_CO2
2023-09-20 08:26:31,23.1,51.2,0.9647,518,0.9656,21.73,23.41,25.39,46.34,591.83,2100532.0,1.37,-2.29,4.86,-73.83
2023-09-20 08:26:33,23.1,51.3,0.9647,519,0.9657,21.75,23.53,25.33,46.35,592.33,2102745.0,1.35,-2.23,4.95,-73.33
2023-09-20 08:26:35,23.1,51.3,0.9647,520,0.9656,21.77,23.57,25.31,46.33,593.51,2104959.0,1.33,-2.21,4.97,-73.51
2023-09-20 08:26:49,23.2,51.6,0.9647,521,0.9656,21.75,23.57,25.35,46.41,590.54,2118237.0,1.45,-2.15,5.19,-69.54
2023-09-20 08:26:51,23.1,51.6,0.9647,522,0.9656,21.77,23.57,25.36,46.38,590.01,2120451.0,1.33,-2.26,5.22,-68.01
2023-09-20 08:26:53,23.1,51.6,0.9647,522,0.9656,21.77,23.57,25.36,46.4,590.25,2122664.0,1.33,-2.26,5.2,-68.25
2023-09-20 08:26:55,23.1,51.6,0.9647,522,0.9656,21.79,23.65,25.39,46.4,590.16,2124877.0,1.31,-2.29,5.2,-68.16
2023-09-20 08:27:09,23.2,51.6,0.9647,523,0.9656,21.81,23.51,25.35,46.81,589.78,2138157.0,1.39,-2.15,4.79,-66.78
2023-09-20 08:27:11,23.2,51.6,0.9647,523,0.9656,21.81,23.59,25.36,46.73,590.34,2140370.0,1.39,-2.16,4.87,-67.34
2023-09-20 08:27:13,23.2,51.6,0.9647,523,0.9656,21.81,23.59,25.36,46.74,590.14,2142583.0,1.39,-2.16,4.86,-67.14
2023-09-20 08:27:15,23.1,51.6,0.9647,522,0.9656,21.83,23.65,25.35,46.69,589.09,2144796.0,1.27,-2.25,4.91,-67.09
2023-09-20 08:27:17,23.2,51.6,0.9647,521,0.9656,21.81,23.57,25.35,46.64,589.34,2147009.0,1.39,-2.15,4.96,-68.34
2023-09-20 08:27:31,23.2,51.5,0.9647,517,0.9656,21.83,23.45,25.33,46.84,596.87,2160289.0,1.37,-2.13,4.66,-79.87
2023-09-20 08:27:33,23.2,51.4,0.9647,518,0.9656,21.83,23.53,25.33,46.85,596.51,2162502.0,1.37,-2.13,4.55,-78.51
2023-09-20 08:27:35,23.2,51.4,0.9647,518,0.9656,21.83,23.47,25.38,46.79,596.47,2164715.0,1.37,-2.18,4.61,-78.47
2023-09-20 08:27:37,23.2,51.4,0.9647,519,0.9656,21.87,23.57,25.35,46.76,597.92,2166929.0,1.33,-2.15,4.64,-78.92
2023-09-20 08:27:51,23.2,51.4,0.9647,526,0.9656,21.91,23.55,25.42,46.44,597.63,2180208.0,1.29,-2.22,4.96,-71.63
2023-09-20 08:27:53,23.2,51.4,0.9647,526,0.9656,21.89,23.57,25.42,46.49,597.41,2182421.0,1.31,-2.22,4.91,-71.41
2023-09-20 08:27:55,23.2,51.4,0.9647,523,0.9656,21.91,23.51,25.4,46.53,596.18,2184634.0,1.29,-2.2,4.87,-73.18
2023-09-20 08:27:57,23.2,51.4,0.9647,523,0.9657,21.87,23.47,25.4,46.58,595.92,2186848.0,1.33,-2.2,4.82,-72.92
2023-09-20 08:27:59,23.2,51.3,0.9647,521,0.9657,21.93,23.63,25.45,46.53,595.7,2189061.0,1.27,-2.25,4.77,-74.7
2023-09-20 08:28:13,23.2,51.5,0.9647,522,0.9656,21.97,23.59,25.48,46.55,593.26,2202340.0,1.23,-2.28,4.95,-71.26
2023-09-20 08:28:15,23.2,51.5,0.9647,521,0.9656,21.93,23.45,25.43,46.52,593.57,2204553.0,1.27,-2.23,4.98,-72.57
2023-09-20 08:28:17,23.2,51.5,0.9647,521,0.9656,21.95,23.51,25.46,46.54,593.46,2206767.0,1.25,-2.26,4.96,-72.46
2023-09-20 08:28:19,23.2,51.5,0.9647,521,0.9656,21.95,23.45,25.45,46.53,593.62,2208979.0,1.25,-2.25,4.97,-72.62
2023-09-20 08:28:33,23.2,51.5,0.9647,523,0.9657,21.99,23.51,25.49,46.57,592.81,2222259.0,1.21,-2.29,4.93,-69.81
2023-09-20 08:28:35,23.2,51.4,0.9647,522,0.9656,21.99,23.51,25.5,46.49,593.02,2224471.0,1.21,-2.3,4.91,-71.02
2023-09-20 08:28:37,23.2,51.4,0.9647,522,0.9656,21.99,23.53,25.48,46.57,593.64,2226684.0,1.21,-2.28,4.83,-71.64
2023-09-20 08:28:39,23.2,51.5,0.9647,521,0.9656,22.01,23.53,25.5,46.53,592.99,2228897.0,1.19,-2.3,4.97,-71.99
2023-09-20 08:28:41,23.2,51.5,0.9647,521,0.9656,21.99,23.51,25.52,46.48,593.96,2231110.0,1.21,-2.32,5.02,-72.96
2023-09-20 08:28:55,23.3,51.4,0.9647,520,0.9656,22.01,23.53,25.48,46.65,593.6,2244390.0,1.29,-2.18,4.75,-73.6
2023-09-20 08:28:57,23.3,51.5,0.9647,522,0.9657,22.01,23.55,25.48,46.62,593.34,2246604.0,1.29,-2.18,4.88,-71.34
2023-09-20 08:28:59,23.3,51.5,0.9647,522,0.9656,22.01,23.63,25.49,46.58,592.87,2248817.0,1.29,-2.19,4.92,-70.87
2023-09-20 08:29:01,23.3,51.4,0.9647,522,0.9656,22.01,23.51,25.45,46.65,592.66,2251030.0,1.29,-2.15,4.75,-70.66
2023-09-20 08:29:15,23.3,51.3,0.9647,517,0.9656,22.05,23.57,25.33,46.88,592.94,2264309.0,1.25,-2.03,4.42,-75.94
2023-09-20 08:29:17,23.3,51.3,0.9647,517,0.9657,22.03,23.53,25.42,46.85,592.02,2266522.0,1.27,-2.12,4.45,-75.02
2023-09-20 08:29:19,23.3,51.4,0.9647,517,0.9656,22.03,23.59,25.4,46.84,591.86,2268736.0,1.27,-2.1,4.56,-74.86
2023-09-20 08:29:21,23.3,51.4,0.9647,518,0.9657,22.03,23.51,25.42,46.79,592.11,2270949.0,1.27,-2.12,4.61,-74.11
2023-09-20 08:29:23,23.3,51.4,0.9647,518,0.9656,22.05,23.53,25.43,46.75,592.43,2273163.0,1.25,-2.13,4.65,-74.43
2023-09-20 08:29:37,23.3,51.3,0.9647,517,0.9656,22.09,23.57,25.42,46.77,591.62,2286441.0,1.21,-2.12,4.53,-74.62
2023-09-20 08:29:39,23.3,51.3,0.9647,516,0.9656,22.09,23.51,25.42,46.75,591.41,2288655.0,1.21,-2.12,4.55,-75.41
2023-09-20 08:29:41,23.3,51.3,0.9647,516,0.9656,22.11,23.59,25.42,46.72,590.8,2290868.0,1.19,-2.12,4.58,-74.8
2023-09-20 08:29:43,23.3,51.3,0.9647,516,0.9656,22.09,23.49,25.4,46.68,590.17,2293081.0,1.21,-2.1,4.62,-74.17
2023-09-20 08:29:57,23.3,51.3,0.9647,519,0.9656,22.09,23.55,25.36,46.93,590.02,2306360.0,1.21,-2.06,4.37,-71.02
2023-09-20 08:29:59,23.3,51.3,0.9647,519,0.9656,22.11,23.53,25.35,46.91,588.97,2308573.0,1.19,-2.05,4.39,-69.97
2023-09-20 08:30:01,23.3,51.3,0.9647,520,0.9656,22.13,23.57,25.36,47.0,588.26,2310786.0,1.17,-2.06,4.3,-68.26
2023-09-20 08:30:03,23.3,51.2,0.9647,520,0.9656,22.11,23.55,25.39,46.97,587.49,2312999.0,1.19,-2.09,4.23,-67.49
2023-09-20 08:30:05,23.3,51.2,0.9647,520,0.9656,22.13,23.49,25.38,46.9,586.88,2315212.0,1.17,-2.08,4.3,-66.88
2023-09-20 08:30:19,23.3,51.3,0.9647,520,0.9656,22.13,23.53,25.45,46.73,589.08,2328492.0,1.17,-2.15,4.57,-69.08
2023-09-20 08:30:21,23.3,51.2,0.9647,518,0.9656,22.15,23.53,25.43,46.71,589.24,2330705.0,1.15,-2.13,4.49,-71.24
2023-09-20 08:30:23,23.3,51.2,0.9647,518,0.9657,22.13,23.51,25.4,46.7,589.54,2332918.0,1.17,-2.1,4.5,-71.54
2023-09-20 08:30:25,23.3,51.2,0.9647,519,0.9656,22.13,23.51,25.42,46.69,589.69,2335131.0,1.17,-2.12,4.51,-70.69
2023-09-20 08:30:39,23.3,51.2,0.9647,520,0.9656,22.17,23.49,25.42,46.69,590.26,2348410.0,1.13,-2.12,4.51,-70.26
2023-09-20 08:30:41,23.3,51.2,0.9647,520,0.9656,22.13,23.53,25.39,46.74,589.9,2350623.0,1.17,-2.09,4.46,-69.9
2023-09-20 08:30:43,23.3,51.2,0.9647,518,0.9656,22.17,23.59,25.42,46.71,590.07,2352837.0,1.13,-2.12,4.49,-72.07
2023-09-20 08:30:45,23.3,51.2,0.9646,517,0.9656,22.13,23.47,25.42,46.71,590.52,2355050.0,1.17,-2.12,4.49,-73.52
2023-09-20 08:30:47,23.3,51.2,0.9646,517,0.9656,22.11,23.57,25.45,46.71,590.95,2357264.0,1.19,-2.15,4.49,-73.95
2023-09-20 08:31:01,23.3,51.2,0.9647,519,0.9657,22.17,23.59,25.45,46.65,590.63,2370542.0,1.13,-2.15,4.55,-71.63
2023-09-20 08:31:03,23.4,51.2,0.9647,522,0.9656,22.19,23.51,25.45,46.68,591.73,2372756.0,1.21,-2.05,4.52,-69.73
2023-09-20 08:31:05,23.4,51.2,0.9647,522,0.9657,22.19,23.39,25.4,46.7,591.62,2374969.0,1.21,-2.0,4.5,-69.62
2023-09-20 08:31:07,23.3,51.2,0.9647,522,0.9656,22.19,23.59,25.43,46.69,591.61,2377182.0,1.11,-2.13,4.51,-69.61
2023-09-20 08:31:21,23.4,51.2,0.9646,521,0.9656,22.21,23.53,25.49,46.59,589.86,2390461.0,1.19,-2.09,4.61,-68.86
2023-09-20 08:31:23,23.4,51.2,0.9646,521,0.9656,22.23,23.57,25.5,46.57,590.63,2392674.0,1.17,-2.1,4.63,-69.63
2023-09-20 08:31:25,23.4,51.1,0.9647,519,0.9657,22.23,23.59,25.49,46.57,590.93,2394887.0,1.17,-2.09,4.53,-71.93
2023-09-20 08:31:27,23.4,51.0,0.9647,519,0.9656,22.21,23.47,25.48,46.57,591.11,2397100.0,1.19,-2.08,4.43,-72.11
2023-09-20 08:31:29,23.4,51.0,0.9647,519,0.9656,22.21,23.61,25.45,46.64,591.16,2399313.0,1.19,-2.05,4.36,-72.16
2023-09-20 08:31:43,23.4,51.1,0.9647,517,0.9656,22.21,23.61,25.52,46.61,589.64,2412593.0,1.19,-2.12,4.49,-72.64
2023-09-20 08:31:45,23.4,51.1,0.9647,519,0.9656,22.21,23.49,25.45,46.57,590.5,2414806.0,1.19,-2.05,4.53,-71.5
2023-09-20 08:31:47,23.4,51.1,0.9647,519,0.9656,22.21,23.55,25.4,46.59,589.59,2417019.0,1.19,-2.0,4.51,-70.59
2023-09-20 08:31:49,23.4,51.1,0.9646,521,0.9656,22.23,23.57,25.38,46.7,589.89,2419232.0,1.17,-1.98,4.4,-68.89
2023-09-20 08:32:03,23.4,51.0,0.9647,518,0.9656,22.21,23.53,25.35,46.78,589.7,2432511.0,1.19,-1.95,4.22,-71.7
2023-09-20 08:32:05,23.4,51.0,0.9647,518,0.9656,22.21,23.49,25.38,46.83,589.06,2434724.0,1.19,-1.98,4.17,-71.06
2023-09-20 08:32:07,23.4,51.0,0.9647,518,0.9656,22.23,23.43,25.39,46.83,588.37,2436938.0,1.17,-1.99,4.17,-70.37
2023-09-20 08:32:09,23.4,51.1,0.9647,518,0.9656,22.21,23.47,25.39,46.82,588.52,2439151.0,1.19,-1.99,4.28,-70.52
2023-09-20 08:32:11,23.4,51.1,0.9647,518,0.9656,22.21,23.47,25.35,46.79,588.48,2441365.0,1.19,-1.95,4.31,-70.48
2023-09-20 08:32:25,23.4,51.1,0.9647,519,0.9656,22.21,23.53,25.33,46.91,587.81,2454643.0,1.19,-1.93,4.19,-68.81
2023-09-20 08:32:27,23.4,51.0,0.9647,516,0.9656,22.23,23.53,25.33,46.89,588.13,2456856.0,1.17,-1.93,4.11,-72.13
2023-09-20 08:32:29,23.4,51.0,0.9647,516,0.9656,22.21,23.49,25.32,46.86,587.71,2459070.0,1.19,-1.92,4.14,-71.71
2023-09-20 08:32:31,23.4,51.0,0.9647,514,0.9657,22.21,23.45,25.33,46.88,587.17,2461283.0,1.19,-1.93,4.12,-73.17
2023-09-20 08:32:45,23.4,51.0,0.9647,514,0.9656,22.21,23.53,25.33,46.94,591.95,2474562.0,1.19,-1.93,4.06,-77.95
2023-09-20 08:32:47,23.4,51.0,0.9647,514,0.9656,22.27,23.61,25.29,46.9,593.45,2476775.0,1.13,-1.89,4.1,-79.45
2023-09-20 08:32:49,23.4,51.0,0.9646,515,0.9656,22.23,23.59,25.31,46.89,592.85,2478988.0,1.17,-1.91,4.11,-77.85
2023-09-20 08:32:51,23.4,51.0,0.9646,516,0.9656,22.21,23.55,25.31,46.89,592.25,2481201.0,1.19,-1.91,4.11,-76.25
2023-09-20 08:32:53,23.4,51.0,0.9646,516,0.9656,22.21,23.53,25.26,46.86,590.27,2483414.0,1.19,-1.86,4.14,-74.27
2023-09-20 08:33:07,23.4,50.9,0.9647,515,0.9656,22.21,23.45,25.32,46.9,580.95,2496694.0,1.19,-1.92,4.0,-65.95
2023-09-20 08:33:09,23.4,51.0,0.9646,516,0.9656,22.25,23.55,25.35,46.94,579.33,2498907.0,1.15,-1.95,4.06,-63.33
2023-09-20 08:33:11,23.4,51.0,0.9646,516,0.9656,22.21,23.47,25.33,46.94,578.96,2501120.0,1.19,-1.93,4.06,-62.96
2023-09-20 08:33:13,23.4,50.9,0.9647,517,0.9656,22.23,23.43,25.35,46.79,579.62,2503333.0,1.17,-1.95,4.11,-62.62
2023-09-20 08:33:27,23.4,50.8,0.9646,513,0.9656,22.25,23.57,25.33,46.76,577.77,2516612.0,1.15,-1.93,4.04,-64.77
2023-09-20 08:33:29,23.4,50.8,0.9646,513,0.9656,22.23,23.51,25.31,46.82,578.33,2518825.0,1.17,-1.91,3.98,-65.33
2023-09-20 08:33:31,23.4,50.9,0.9647,514,0.9656,22.21,23.51,25.35,46.79,579.28,2521039.0,1.19,-1.95,4.11,-65.28
2023-09-20 08:33:33,23.4,50.8,0.9646,515,0.9656,22.27,23.51,25.33,46.78,579.37,2523252.0,1.13,-1.93,4.02,-64.37
2023-09-20 08:33:35,23.4,50.8,0.9646,515,0.9656,22.27,23.47,25.33,46.85,578.21,2525466.0,1.13,-1.93,3.95,-63.21
2023-09-20 08:33:49,23.4,50.8,0.9647,514,0.9656,22.25,23.57,25.42,46.62,580.98,2538744.0,1.15,-2.02,4.18,-66.98
2023-09-20 08:33:51,23.4,50.9,0.9646,515,0.9656,22.25,23.47,25.4,46.58,582.47,2540958.0,1.15,-2.0,4.32,-67.47
2023-09-20 08:33:53,23.4,50.9,0.9646,515,0.9656,22.23,23.51,25.38,46.58,585.72,2543171.0,1.17,-1.98,4.32,-70.72
2023-09-20 08:33:55,23.4,50.9,0.9646,515,0.9656,22.23,23.47,25.38,46.59,586.1,2545384.0,1.17,-1.98,4.31,-71.1
2023-09-20 08:34:09,23.4,50.9,0.9646,517,0.9656,22.25,23.47,25.38,46.64,590.83,2558663.0,1.15,-1.98,4.26,-73.83
2023-09-20 08:34:11,23.4,50.9,0.9646,517,0.9656,22.25,23.45,25.4,46.67,591.59,2560876.0,1.15,-2.0,4.23,-74.59
2023-09-20 08:34:13,23.4,50.8,0.9646,517,0.9656,22.27,23.65,25.38,46.64,592.32,2563089.0,1.13,-1.98,4.16,-75.32
2023-09-20 08:34:15,23.4,50.8,0.9646,518,0.9656,22.23,23.43,25.35,46.68,593.36,2565302.0,1.17,-1.95,4.12,-75.36
2023-09-20 08:34:17,23.4,50.8,0.9646,518,0.9656,22.25,23.51,25.35,46.73,590.89,2567515.0,1.15,-1.95,4.07,-72.89
2023-09-20 08:34:29,23.4,50.9,0.9646,518,0.9656,22.25,23.43,25.45,46.73,586.82,2578582.0,1.15,-2.05,4.17,-68.82
2023-09-20 08:34:31,23.4,50.9,0.9647,518,0.9656,22.27,23.49,25.43,46.6,586.45,2580795.0,1.13,-2.03,4.3,-68.45
2023-09-20 08:34:33,23.4,50.9,0.9646,517,0.9656,22.27,23.43,25.42,46.61,588.63,2583008.0,1.13,-2.02,4.29,-71.63
2023-09-20 08:34:35,23.4,50.9,0.9646,517,0.9656,22.29,23.53,25.4,46.54,588.69,2585220.0,1.11,-2.0,4.36,-71.69
2023-09-20 08:34:37,23.4,50.9,0.9647,517,0.9656,22.25,23.51,25.39,46.49,590.98,2587434.0,1.15,-1.99,4.41,-73.98
2023-09-20 08:34:51,23.4,50.8,0.9646,515,0.9656,22.27,23.57,25.33,46.68,588.14,2600713.0,1.13,-1.93,4.12,-73.14
2023-09-20 08:34:53,23.4,50.8,0.9646,515,0.9656,22.27,23.55,25.39,46.7,589.39,2602926.0,1.13,-1.99,4.1,-74.39
2023-09-20 08:34:55,23.4,50.8,0.9646,517,0.9656,22.25,23.51,25.42,46.7,587.44,2605139.0,1.15,-2.02,4.1,-70.44
2023-09-20 08:34:57,23.4,50.8,0.9646,517,0.9656,22.25,23.51,25.42,46.67,587.4,2607353.0,1.15,-2.02,4.13,-70.4
2023-09-20 08:34:59,23.4,50.8,0.9646,517,0.9656,22.27,23.45,25.4,46.63,587.52,2609566.0,1.13,-2.0,4.17,-70.52
2023-09-20 08:35:11,23.4,50.8,0.9646,520,0.9656,22.27,23.45,25.48,46.55,585.54,2620631.0,1.13,-2.08,4.25,-65.54
2023-09-20 08:35:13,23.4,50.9,0.9646,521,0.9656,22.25,23.45,25.43,46.57,586.02,2622845.0,1.15,-2.03,4.33,-65.02
2023-09-20 08:35:15,23.4,50.9,0.9646,521,0.9656,22.29,23.57,25.4,46.54,587.22,2625058.0,1.11,-2.0,4.36,-66.22
2023-09-20 08:35:17,23.4,50.9,0.9646,521,0.9656,22.27,23.53,25.4,46.53,586.44,2627272.0,1.13,-2.0,4.37,-65.44
2023-09-20 08:35:19,23.4,50.9,0.9646,520,0.9656,22.25,23.51,25.4,46.49,586.61,2629485.0,1.15,-2.0,4.41,-66.61
2023-09-20 08:35:33,23.4,50.8,0.9647,520,0.9656,22.29,23.53,25.39,46.7,587.85,2642764.0,1.11,-1.99,4.1,-67.85
2023-09-20 08:35:35,23.4,50.8,0.9647,520,0.9656,22.27,23.51,25.35,46.7,587.76,2644977.0,1.13,-1.95,4.1,-67.76
2023-09-20 08:35:37,23.4,50.7,0.9647,524,0.9656,22.27,23.59,25.38,46.75,587.79,2647190.0,1.13,-1.98,3.95,-63.79
2023-09-20 08:35:39,23.4,50.7,0.9646,526,0.9656,22.25,23.47,25.35,46.76,587.72,2649403.0,1.15,-1.95,3.94,-61.72
2023-09-20 08:35:41,23.4,50.7,0.9646,526,0.9656,22.27,23.43,25.36,46.72,587.54,2651616.0,1.13,-1.96,3.98,-61.54
2023-09-20 08:35:53,23.4,50.7,0.9646,522,0.9656,22.29,23.57,25.36,46.73,583.31,2662683.0,1.11,-1.96,3.97,-61.31
2023-09-20 08:35:55,23.4,50.8,0.9646,520,0.9656,22.25,23.49,25.36,46.69,583.0,2664896.0,1.15,-1.96,4.11,-63.0
2023-09-20 08:35:57,23.4,50.7,0.9646,518,0.9656,22.29,23.51,25.36,46.67,583.33,2667109.0,1.11,-1.96,4.03,-65.33
2023-09-20 08:35:59,23.4,50.7,0.9646,518,0.9656,22.27,23.45,25.38,46.67,583.66,2669321.0,1.13,-1.98,4.03,-65.66
2023-09-20 08:36:01,23.4,50.7,0.9646,517,0.9656,22.27,23.53,25.42,46.57,584.09,2671535.0,1.13,-2.02,4.13,-67.09
2023-09-20 08:36:15,23.4,50.6,0.9646,521,0.9656,22.29,23.49,25.45,46.45,585.1,2684814.0,1.11,-2.05,4.15,-64.1
2023-09-20 08:36:17,23.4,50.6,0.9646,521,0.9656,22.31,23.57,25.48,46.44,585.33,2687027.0,1.09,-2.08,4.16,-64.33
2023-09-20 08:36:19,23.4,50.6,0.9646,522,0.9656,22.33,23.47,25.42,46.44,585.24,2689240.0,1.07,-2.02,4.16,-63.24
2023-09-20 08:36:21,23.4,50.7,0.9646,520,0.9656,22.33,23.51,25.43,46.42,585.34,2691454.0,1.07,-2.03,4.28,-65.34
2023-09-20 08:36:23,23.4,50.7,0.9646,520,0.9656,22.33,23.49,25.46,46.41,584.8,2693667.0,1.07,-2.06,4.29,-64.8
2023-09-20 08:36:35,23.4,50.7,0.9647,521,0.9656,22.31,23.53,25.46,46.29,584.82,2704733.0,1.09,-2.06,4.41,-63.82
2023-09-20 08:36:37,23.4,50.6,0.9646,520,0.9656,22.31,23.51,25.42,46.29,585.04,2706946.0,1.09,-2.02,4.31,-65.04
2023-09-20 08:36:39,23.4,50.6,0.9647,520,0.9656,22.31,23.47,25.4,46.35,585.19,2709160.0,1.09,-2.0,4.25,-65.19
2023-09-20 08:36:41,23.4,50.6,0.9647,520,0.9656,22.31,23.59,25.4,46.47,585.22,2711373.0,1.09,-2.0,4.13,-65.22
2023-09-20 08:36:43,23.4,50.6,0.9646,519,0.9656,22.33,23.55,25.43,46.43,585.66,2713586.0,1.07,-2.03,4.17,-66.66
2023-09-20 08:36:57,23.4,50.7,0.9646,518,0.9656,22.27,23.57,25.31,46.59,587.16,2726866.0,1.13,-1.91,4.11,-69.16
2023-09-20 08:36:59,23.4,50.7,0.9646,518,0.9656,22.27,23.61,25.29,46.63,588.21,2729079.0,1.13,-1.89,4.07,-70.21
2023-09-20 08:37:01,23.4,50.6,0.9646,517,0.9656,22.29,23.53,25.28,46.69,586.57,2731291.0,1.11,-1.88,3.91,-69.57
2023-09-20 08:37:03,23.4,50.7,0.9646,515,0.9656,22.27,23.53,25.28,46.74,586.32,2733504.0,1.13,-1.88,3.96,-71.32
2023-09-20 08:37:05,23.4,50.7,0.9646,515,0.9656,22.25,23.53,25.25,46.78,584.74,2735718.0,1.15,-1.85,3.92,-69.74
2023-09-20 08:37:17,23.4,50.7,0.9646,516,0.9656,22.27,23.51,25.32,46.75,579.41,2746785.0,1.13,-1.92,3.95,-63.41
2023-09-20 08:37:19,23.4,50.6,0.9646,516,0.9656,22.27,23.51,25.29,46.71,581.11,2748997.0,1.13,-1.89,3.89,-65.11
2023-09-20 08:37:21,23.4,50.7,0.9646,517,0.9656,22.27,23.43,25.29,46.71,580.72,2751210.0,1.13,-1.89,3.99,-63.72
2023-09-20 08:37:23,23.4,50.7,0.9646,517,0.9656,22.29,23.57,25.31,46.75,580.61,2753423.0,1.11,-1.91,3.95,-63.61
2023-09-20 08:37:25,23.4,50.7,0.9646,517,0.9656,22.27,23.51,25.33,46.75,578.1,2755637.0,1.13,-1.93,3.95,-61.1
2023-09-20 08:37:39,23.4,50.6,0.9646,516,0.9656,22.25,23.53,25.29,46.73,581.19,2768916.0,1.15,-1.89,3.87,-65.19
2023-09-20 08:37:41,23.4,50.6,0.9646,516,0.9656,22.27,23.43,25.29,46.78,583.12,2771129.0,1.13,-1.89,3.82,-67.12
2023-09-20 08:37:43,23.4,50.6,0.9646,517,0.9656,22.25,23.49,25.31,46.76,583.48,2773343.0,1.15,-1.91,3.84,-66.48
2023-09-20 08:37:45,23.4,50.6,0.9646,517,0.9656,22.27,23.51,25.32,46.75,583.2,2775556.0,1.13,-1.92,3.85,-66.2
2023-09-20 08:37:47,23.4,50.6,0.9646,517,0.9656,22.27,23.51,25.33,46.75,582.55,2777770.0,1.13,-1.93,3.85,-65.55
2023-09-20 08:37:59,23.4,50.6,0.9646,521,0.9656,22.31,23.51,25.36,46.59,581.33,2788835.0,1.09,-1.96,4.01,-60.33
2023-09-20 08:38:01,23.4,50.6,0.9646,522,0.9656,22.29,23.47,25.35,46.56,582.87,2791048.0,1.11,-1.95,4.04,-60.87
2023-09-20 08:38:03,23.4,50.6,0.9646,522,0.9656,22.29,23.55,25.38,46.57,583.35,2793262.0,1.11,-1.98,4.03,-61.35
2023-09-20 08:38:05,23.4,50.6,0.9646,522,0.9656,22.29,23.45,25.36,46.53,584.08,2795475.0,1.11,-1.96,4.07,-62.08
2023-09-20 08:38:07,23.4,50.6,0.9646,522,0.9656,22.29,23.57,25.36,46.54,584.74,2797688.0,1.11,-1.96,4.06,-62.74
2023-09-20 08:38:21,23.4,50.7,0.9646,523,0.9656,22.25,23.55,25.25,46.73,592.39,2810967.0,1.15,-1.85,3.97,-69.39
2023-09-20 08:38:23,23.4,50.7,0.9646,523,0.9656,22.25,23.49,25.29,46.76,594.06,2813180.0,1.15,-1.89,3.94,-71.06
2023-09-20 08:38:25,23.4,50.7,0.9646,524,0.9656,22.25,23.47,25.23,46.78,592.34,2815393.0,1.15,-1.83,3.92,-68.34
2023-09-20 08:38:27,23.4,50.7,0.9646,523,0.9656,22.25,23.39,25.25,46.83,593.76,2817606.0,1.15,-1.85,3.87,-70.76
2023-09-20 08:38:29,23.4,50.7,0.9646,523,0.9656,22.25,23.45,25.26,46.84,594.67,2819819.0,1.15,-1.86,3.86,-71.67
2023-09-20 08:38:41,23.4,50.7,0.9646,519,0.9656,22.25,23.61,25.29,46.73,587.73,2830885.0,1.15,-1.89,3.97,-68.73
2023-09-20 08:38:43,23.4,50.6,0.9646,519,0.9656,22.29,23.57,25.33,46.69,588.8,2833098.0,1.11,-1.93,3.91,-69.8
2023-09-20 08:38:45,23.4,50.7,0.9646,517,0.9656,22.25,23.47,25.32,46.67,589.76,2835311.0,1.15,-1.92,4.03,-72.76
2023-09-20 08:38:47,23.4,50.7,0.9646,517,0.9656,22.25,23.51,25.33,46.7,589.74,2837524.0,1.15,-1.93,4.0,-72.74
2023-09-20 08:38:49,23.4,50.7,0.9646,516,0.9656,22.27,23.51,25.32,46.63,588.04,2839738.0,1.13,-1.92,4.07,-72.04
2023-09-20 08:39:03,23.4,50.6,0.9646,519,0.9656,22.27,23.51,25.32,46.69,590.92,2853016.0,1.13,-1.92,3.91,-71.92
2023-09-20 08:39:05,23.4,50.6,0.9646,519,0.9656,22.23,23.45,25.36,46.61,589.58,2855230.0,1.17,-1.96,3.99,-70.58
2023-09-20 08:39:07,23.4,50.6,0.9646,516,0.9656,22.27,23.49,25.36,46.6,589.99,2857443.0,1.13,-1.96,4.0,-73.99
2023-09-20 08:39:09,23.4,50.6,0.9646,514,0.9656,22.29,23.55,25.36,46.6,590.03,2859657.0,1.11,-1.96,4.0,-76.03
2023-09-20 08:39:11,23.4,50.6,0.9646,514,0.9656,22.31,23.45,25.36,46.57,590.08,2861870.0,1.09,-1.96,4.03,-76.08
2023-09-20 08:39:23,23.4,50.6,0.9646,517,0.9656,22.27,23.53,25.31,46.59,590.63,2872935.0,1.13,-1.91,4.01,-73.63
2023-09-20 08:39:25,23.4,50.7,0.9646,517,0.9656,22.27,23.53,25.33,46.6,591.6,2875149.0,1.13,-1.93,4.1,-74.6
2023-09-20 08:39:27,23.4,50.7,0.9646,518,0.9656,22.25,23.47,25.33,46.6,591.02,2877362.0,1.15,-1.93,4.1,-73.02
2023-09-20 08:39:29,23.4,50.7,0.9646,518,0.9656,22.27,23.47,25.33,46.62,590.62,2879575.0,1.13,-1.93,4.08,-72.62
2023-09-20 08:39:31,23.4,50.7,0.9646,517,0.9656,22.27,23.47,25.32,46.62,590.1,2881788.0,1.13,-1.92,4.08,-73.1
2023-09-20 08:39:45,23.4,50.7,0.9646,515,0.9656,22.27,23.49,25.35,46.62,589.92,2895068.0,1.13,-1.95,4.08,-74.92
2023-09-20 08:39:47,23.4,50.7,0.9646,515,0.9656,22.27,23.51,25.33,46.68,589.5,2897290.0,1.13,-1.93,4.02,-74.5
2023-09-20 08:39:49,23.4,50.7,0.9646,515,0.9656,22.29,23.57,25.35,46.65,589.85,2899503.0,1.11,-1.95,4.05,-74.85
