Time,018 [°C],018 [%RH],018 [bar],018 [ppm],714 [bar],Amb,Obj,Temp,Humid,CO2,Elapsed,Diff_TempIR,Diff_TempSCD,Diff_Humidity,Diff_CO2
2023-09-19 13:23:33,25.3,48.8,0.9674,482.0,0.9682,24.41,25.05,26.87,45.8,553.42,13192664.0,0.89,-1.57,3.0,-71.42
2023-09-19 13:23:35,25.3,48.8,0.9674,482.0,0.9682,24.39,25.07,26.84,45.8,552.22,13194877.0,0.91,-1.54,3.0,-70.22
2023-09-19 13:23:37,25.2,48.9,0.9674,484.0,0.9682,24.39,25.07,26.87,45.83,552.63,13197093.0,0.81,-1.67,3.07,-68.63
2023-09-19 13:23:39,25.3,48.9,0.9674,484.0,0.9682,24.39,25.03,26.84,45.81,553.12,13199305.0,0.91,-1.54,3.09,-69.12
2023-09-19 13:23:41,25.3,48.9,0.9674,484.0,0.9682,24.41,25.05,26.84,45.81,552.9,13201518.0,0.89,-1.54,3.09,-68.9
2023-09-19 13:23:43,25.3,48.9,0.9674,483.0,0.9682,24.41,25.05,26.84,45.81,552.9,13201518.0,0.89,-1.54,3.09,-69.9
2023-09-19 13:23:45,25.2,48.9,0.9674,484.0,0.9682,24.41,25.05,26.84,45.81,552.9,13201518.0,0.79,-1.64,3.09,-68.9
2023-09-19 13:23:47,25.2,48.9,0.9674,484.0,0.9682,24.41,25.05,26.84,45.81,552.9,13201518.0,0.79,-1.64,3.09,-68.9
2023-09-19 13:23:49,25.2,48.9,0.9674,472.0,0.9683,24.41,25.05,26.84,45.81,552.9,13201518.0,0.79,-1.64,3.09,-80.9
2023-09-19 13:23:51,25.3,49.0,0.9674,471.0,0.9682,24.41,25.05,26.84,45.81,552.9,13201518.0,0.89,-1.54,3.19,-81.9
2023-09-19 13:23:53,25.3,49.0,0.9674,471.0,0.9683,24.39,25.07,26.83,45.95,553.85,13212585.0,0.91,-1.53,3.05,-82.85
2023-09-19 13:23:55,25.2,49.0,0.9674,470.0,0.9682,24.39,25.01,26.82,45.96,554.41,13214798.0,0.81,-1.62,3.04,-84.41
2023-09-19 13:23:57,25.2,49.0,0.9674,491.0,0.9682,24.39,25.03,26.82,45.96,555.33,13217011.0,0.81,-1.62,3.04,-64.33
2023-09-19 13:23:59,25.2,49.0,0.9674,491.0,0.9683,24.39,25.07,26.79,45.97,555.08,13219223.0,0.81,-1.59,3.03,-64.08
2023-09-19 13:24:01,25.2,49.0,0.9674,492.0,0.9683,24.39,25.15,26.83,45.99,552.88,13221436.0,0.81,-1.63,3.01,-60.88
2023-09-19 13:24:03,25.2,49.0,0.9674,492.0,0.9682,24.39,25.15,26.83,45.99,552.88,13221436.0,0.81,-1.63,3.01,-60.88
2023-09-19 13:24:05,25.2,49.0,0.9674,492.0,0.9683,24.39,25.15,26.83,45.99,552.88,13221436.0,0.81,-1.63,3.01,-60.88
2023-09-19 13:24:07,25.2,49.0,0.9674,494.0,0.9682,24.39,25.15,26.83,45.99,552.88,13221436.0,0.81,-1.63,3.01,-58.88
2023-09-19 13:24:09,25.3,49.0,0.9674,495.0,0.9682,24.39,25.15,26.83,45.99,552.88,13221436.0,0.91,-1.53,3.01,-57.88
2023-09-19 13:24:11,25.3,49.0,0.9674,495.0,0.9683,24.39,25.15,26.83,45.99,552.88,13221436.0,0.91,-1.53,3.01,-57.88
2023-09-19 13:24:13,25.2,49.0,0.9674,496.0,0.9683,24.39,25.15,26.83,45.99,552.88,13221436.0,0.81,-1.63,3.01,-56.88
2023-09-19 13:24:15,25.3,49.0,0.9674,495.0,0.9682,24.39,25.05,26.79,46.12,557.64,13234716.0,0.91,-1.49,2.88,-62.64
2023-09-19 13:24:17,25.3,49.0,0.9674,495.0,0.9682,24.39,25.03,26.8,46.11,563.34,13236929.0,0.91,-1.5,2.89,-68.34
2023-09-19 13:24:19,25.2,49.0,0.9674,495.0,0.9683,24.41,25.11,26.79,46.16,569.29,13239142.0,0.79,-1.59,2.84,-74.29
2023-09-19 13:24:21,25.3,49.0,0.9674,495.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.93,-1.44,2.77,-77.88
2023-09-19 13:24:23,25.3,49.0,0.9674,495.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.93,-1.44,2.77,-77.88
2023-09-19 13:24:25,25.2,49.0,0.9674,494.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.83,-1.54,2.77,-78.88
2023-09-19 13:24:27,25.2,49.0,0.9674,493.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.83,-1.54,2.77,-79.88
2023-09-19 13:24:29,25.2,49.0,0.9674,493.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.83,-1.54,2.77,-79.88
2023-09-19 13:24:31,25.3,49.0,0.9674,492.0,0.9683,24.37,25.13,26.74,46.23,572.88,13241355.0,0.93,-1.44,2.77,-80.88
2023-09-19 13:24:33,25.3,49.0,0.9674,492.0,0.9682,24.37,25.13,26.74,46.23,572.88,13241355.0,0.93,-1.44,2.77,-80.88
2023-09-19 13:24:35,25.3,49.0,0.9674,492.0,0.9682,24.41,25.05,26.74,46.32,580.16,13254634.0,0.89,-1.44,2.68,-88.16
2023-09-19 13:24:37,25.3,49.0,0.9674,492.0,0.9682,24.39,25.03,26.79,46.35,575.56,13256847.0,0.91,-1.49,2.65,-83.56
2023-09-19 13:24:39,25.3,49.0,0.9674,492.0,0.9683,24.37,25.11,26.73,46.29,574.8,13259061.0,0.93,-1.43,2.71,-82.8
2023-09-19 13:24:41,25.3,49.0,0.9674,492.0,0.9682,24.37,25.09,26.77,46.27,574.87,13261274.0,0.93,-1.47,2.73,-82.87
2023-09-19 13:24:43,25.3,49.0,0.9674,494.0,0.9682,24.37,25.01,26.79,46.26,573.89,13263488.0,0.93,-1.49,2.74,-79.89
2023-09-19 13:24:45,25.3,49.1,0.9674,498.0,0.9683,24.37,25.01,26.79,46.26,573.89,13263488.0,0.93,-1.49,2.84,-75.89
2023-09-19 13:24:47,25.3,49.1,0.9674,498.0,0.9683,24.37,25.01,26.79,46.26,573.89,13263488.0,0.93,-1.49,2.84,-75.89
2023-09-19 13:24:49,25.2,49.0,0.9674,501.0,0.9682,24.37,25.01,26.79,46.26,573.89,13263488.0,0.83,-1.59,2.74,-72.89
2023-09-19 13:24:51,25.3,49.0,0.9674,504.0,0.9683,24.37,25.01,26.79,46.26,573.89,13263488.0,0.93,-1.49,2.74,-69.89
2023-09-19 13:24:53,25.3,49.0,0.9674,504.0,0.9682,24.37,25.01,26.79,46.26,573.89,13263488.0,0.93,-1.49,2.74,-69.89
2023-09-19 13:24:55,25.3,49.0,0.9674,502.0,0.9682,24.39,25.03,26.82,46.15,570.03,13274553.0,0.91,-1.52,2.85,-68.03
2023-09-19 13:24:57,25.3,49.0,0.9674,501.0,0.9682,24.39,25.05,26.82,46.16,569.77,13276766.0,0.91,-1.52,2.84,-68.77
2023-09-19 13:24:59,25.3,49.0,0.9674,501.0,0.9682,24.41,25.05,26.83,46.14,569.07,13278980.0,0.89,-1.53,2.86,-68.07
2023-09-19 13:25:01,25.3,49.0,0.9674,499.0,0.9682,24.39,25.03,26.84,46.15,567.99,13281193.0,0.91,-1.54,2.85,-68.99
2023-09-19 13:25:03,25.3,49.1,0.9674,499.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-67.84
2023-09-19 13:25:05,25.3,49.1,0.9674,499.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-67.84
2023-09-19 13:25:07,25.2,49.1,0.9673,500.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.81,-1.64,2.92,-66.84
2023-09-19 13:25:09,25.3,49.1,0.9674,500.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-66.84
2023-09-19 13:25:11,25.3,49.1,0.9674,500.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-66.84
2023-09-19 13:25:13,25.3,49.1,0.9674,500.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-66.84
2023-09-19 13:25:15,25.3,49.1,0.9674,501.0,0.9682,24.39,25.03,26.84,46.18,566.84,13283406.0,0.91,-1.54,2.92,-65.84
2023-09-19 13:25:17,25.3,49.1,0.9674,501.0,0.9682,24.39,25.07,26.89,46.11,565.45,13296685.0,0.91,-1.59,2.99,-64.45
2023-09-19 13:25:19,25.3,49.1,0.9673,501.0,0.9682,24.39,24.95,26.9,46.06,565.17,13298898.0,0.91,-1.6,3.04,-64.17
2023-09-19 13:25:21,25.2,49.1,0.9674,502.0,0.9682,24.39,25.05,26.89,46.04,565.21,13301111.0,0.81,-1.69,3.06,-63.21
2023-09-19 13:25:23,25.2,49.1,0.9674,502.0,0.9682,24.39,24.97,26.9,46.03,565.97,13303324.0,0.81,-1.7,3.07,-63.97
2023-09-19 13:25:25,25.3,49.1,0.9674,502.0,0.9682,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-64.13
2023-09-19 13:25:27,25.3,49.1,0.9674,502.0,0.9683,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-64.13
2023-09-19 13:25:29,25.3,49.1,0.9674,502.0,0.9682,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-64.13
2023-09-19 13:25:31,25.3,49.1,0.9674,504.0,0.9682,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-62.13
2023-09-19 13:25:33,25.3,49.1,0.9674,504.0,0.9682,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-62.13
2023-09-19 13:25:35,25.3,49.1,0.9674,504.0,0.9682,24.39,25.07,26.89,46.07,566.13,13305537.0,0.91,-1.59,3.03,-62.13
2023-09-19 13:25:37,25.3,49.1,0.9674,505.0,0.9682,24.41,25.09,26.8,46.21,569.08,13316603.0,0.89,-1.5,2.89,-64.08
2023-09-19 13:25:39,25.3,49.1,0.9674,505.0,0.9682,24.41,25.05,26.8,46.29,569.09,13318816.0,0.89,-1.5,2.81,-64.09
2023-09-19 13:25:41,25.3,49.1,0.9674,505.0,0.9682,24.39,25.05,26.8,46.3,568.12,13321029.0,0.91,-1.5,2.8,-63.12
2023-09-19 13:25:43,25.3,49.1,0.9674,507.0,0.9682,24.41,25.05,26.83,46.26,568.87,13323242.0,0.89,-1.53,2.84,-61.87
2023-09-19 13:25:45,25.3,49.1,0.9674,508.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-60.28
2023-09-19 13:25:47,25.3,49.1,0.9674,508.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-60.28
2023-09-19 13:25:49,25.3,49.1,0.9674,509.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-59.28
2023-09-19 13:25:51,25.3,49.1,0.9674,508.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-60.28
2023-09-19 13:25:53,25.3,49.1,0.9674,508.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-60.28
2023-09-19 13:25:55,25.3,49.1,0.9674,507.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-61.28
2023-09-19 13:25:57,25.3,49.1,0.9674,508.0,0.9682,24.41,25.05,26.86,46.24,568.28,13325456.0,0.89,-1.56,2.86,-60.28
2023-09-19 13:25:59,25.3,49.1,0.9674,508.0,0.9683,24.37,25.01,26.89,46.05,569.04,13338734.0,0.93,-1.59,3.05,-61.04
2023-09-19 13:26:01,25.3,49.1,0.9674,508.0,0.9682,24.39,24.99,26.9,46.03,572.98,13340948.0,0.91,-1.6,3.07,-64.98
2023-09-19 13:26:03,25.3,49.1,0.9674,509.0,0.9682,24.39,25.03,26.9,46.06,574.93,13343161.0,0.91,-1.6,3.04,-65.93
2023-09-19 13:26:05,25.3,49.1,0.9674,509.0,0.9683,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,3.05,-64.17
2023-09-19 13:26:07,25.3,49.0,0.9674,510.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-63.17
2023-09-19 13:26:09,25.3,49.0,0.9674,511.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-62.17
2023-09-19 13:26:11,25.3,49.0,0.9674,511.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-62.17
2023-09-19 13:26:13,25.3,49.0,0.9674,511.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-62.17
2023-09-19 13:26:15,25.3,49.0,0.9674,510.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-63.17
2023-09-19 13:26:17,25.3,49.0,0.9674,510.0,0.9682,24.41,24.97,26.93,46.05,573.17,13345375.0,0.89,-1.63,2.95,-63.17
2023-09-19 13:26:19,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,46.09,578.18,13358653.0,0.89,-1.63,2.91,-69.18
2023-09-19 13:26:21,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,46.04,580.87,13360867.0,0.89,-1.63,2.96,-71.87
2023-09-19 13:26:23,25.3,49.0,0.9674,509.0,0.9683,24.41,25.07,26.9,46.06,580.91,13363080.0,0.89,-1.6,2.94,-71.91
2023-09-19 13:26:25,25.3,49.0,0.9674,508.0,0.9682,24.41,25.05,26.94,46.0,578.62,13365293.0,0.89,-1.64,3.0,-70.62
2023-09-19 13:26:27,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:29,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:31,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:33,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:35,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:37,25.3,49.0,0.9674,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.01,-71.34
2023-09-19 13:26:39,25.3,49.1,0.9673,509.0,0.9682,24.41,25.03,26.93,45.99,580.34,13367506.0,0.89,-1.63,3.11,-71.34
2023-09-19 13:26:41,25.3,49.1,0.9673,509.0,0.9682,24.45,25.07,26.87,46.02,581.95,13380786.0,0.85,-1.57,3.08,-72.95
2023-09-19 13:26:43,25.3,49.1,0.9674,506.0,0.9682,24.41,25.09,26.86,46.02,581.76,13382999.0,0.89,-1.56,3.08,-75.76
2023-09-19 13:26:45,25.3,49.0,0.9674,504.0,0.9682,24.43,25.07,26.9,46.04,578.76,13385212.0,0.87,-1.6,2.96,-74.76
2023-09-19 13:26:47,25.3,49.0,0.9674,504.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,2.95,-76.1
2023-09-19 13:26:49,25.3,49.0,0.9674,502.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,2.95,-78.1
2023-09-19 13:26:51,25.3,49.1,0.9674,503.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,3.05,-77.1
2023-09-19 13:26:53,25.3,49.1,0.9674,503.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,3.05,-77.1
2023-09-19 13:26:55,25.3,49.1,0.9674,503.0,0.9683,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,3.05,-77.1
2023-09-19 13:26:57,25.3,49.0,0.9674,503.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,2.95,-77.1
2023-09-19 13:26:59,25.3,49.0,0.9674,503.0,0.9682,24.43,25.05,26.89,46.05,580.1,13387425.0,0.87,-1.59,2.95,-77.1
2023-09-19 13:27:01,25.3,49.1,0.9674,503.0,0.9683,24.41,25.05,26.87,46.09,578.95,13400704.0,0.89,-1.57,3.01,-75.95
2023-09-19 13:27:03,25.3,49.1,0.9674,502.0,0.9682,24.43,25.09,26.9,46.11,578.22,13402917.0,0.87,-1.6,2.99,-76.22
2023-09-19 13:27:05,25.3,49.1,0.9674,502.0,0.9682,24.41,24.99,26.91,46.06,577.61,13405130.0,0.89,-1.61,3.04,-75.61
2023-09-19 13:27:07,25.3,49.1,0.9674,505.0,0.9682,24.43,25.11,26.9,46.1,577.22,13407343.0,0.87,-1.6,3.0,-72.22
2023-09-19 13:27:09,25.3,49.1,0.9674,508.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-69.31
2023-09-19 13:27:11,25.3,49.1,0.9674,508.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-69.31
2023-09-19 13:27:13,25.3,49.1,0.9674,510.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-67.31
2023-09-19 13:27:15,25.3,49.1,0.9674,510.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-67.31
2023-09-19 13:27:17,25.3,49.1,0.9674,510.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-67.31
2023-09-19 13:27:19,25.3,49.1,0.9674,510.0,0.9682,24.41,25.15,26.9,46.07,577.31,13409556.0,0.89,-1.6,3.03,-67.31
2023-09-19 13:27:21,25.3,49.1,0.9674,510.0,0.9682,24.41,25.09,26.89,46.03,579.19,13420622.0,0.89,-1.59,3.07,-69.19
2023-09-19 13:27:23,25.3,49.1,0.9674,510.0,0.9682,24.43,25.03,26.89,46.07,577.56,13422835.0,0.87,-1.59,3.03,-67.56
2023-09-19 13:27:25,25.3,49.2,0.9674,510.0,0.9683,24.41,25.11,26.93,46.09,575.93,13425049.0,0.89,-1.63,3.11,-65.93
2023-09-19 13:27:27,25.3,49.1,0.9674,509.0,0.9682,24.41,25.09,26.91,46.12,575.65,13427262.0,0.89,-1.61,2.98,-66.65
2023-09-19 13:27:29,25.3,49.1,0.9674,509.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.99,-67.59
2023-09-19 13:27:31,25.3,49.0,0.9674,509.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.89,-67.59
2023-09-19 13:27:33,25.3,48.8,0.9673,509.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.69,-67.59
2023-09-19 13:27:35,25.3,48.8,0.9673,509.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.69,-67.59
2023-09-19 13:27:37,25.3,48.6,0.9673,508.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.49,-68.59
2023-09-19 13:27:39,25.3,48.7,0.9674,505.0,0.9682,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.59,-71.59
2023-09-19 13:27:41,25.3,48.7,0.9674,505.0,0.9681,24.43,25.01,26.94,46.11,576.59,13429475.0,0.87,-1.64,2.59,-71.59
2023-09-19 13:27:43,25.3,48.6,0.9674,502.0,0.9682,24.41,25.05,26.94,46.11,576.15,13442754.0,0.89,-1.64,2.49,-74.15
2023-09-19 13:27:45,25.3,48.5,0.9673,499.0,0.9682,24.47,25.09,26.95,46.1,574.98,13444968.0,0.83,-1.65,2.4,-75.98
2023-09-19 13:27:47,25.3,48.5,0.9673,499.0,0.9682,24.45,25.09,26.94,46.06,575.93,13447181.0,0.85,-1.64,2.44,-76.93
2023-09-19 13:27:49,25.3,48.5,0.9674,496.0,0.9682,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.46,-81.31
2023-09-19 13:27:51,25.3,48.6,0.9674,494.0,0.9681,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.56,-83.31
2023-09-19 13:27:53,25.3,48.6,0.9674,494.0,0.9682,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.56,-83.31
2023-09-19 13:27:55,25.3,48.7,0.9674,493.0,0.9682,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.66,-84.31
2023-09-19 13:27:57,25.3,48.8,0.9673,494.0,0.9682,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.76,-83.31
2023-09-19 13:27:59,25.3,48.8,0.9673,494.0,0.9681,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.76,-83.31
2023-09-19 13:28:01,25.3,48.8,0.9673,496.0,0.9682,24.45,24.99,26.94,46.04,577.31,13449394.0,0.85,-1.64,2.76,-81.31
2023-09-19 13:28:03,25.3,48.7,0.9673,498.0,0.9682,24.45,25.05,26.95,45.67,573.94,13462673.0,0.85,-1.65,3.03,-75.94
2023-09-19 13:28:05,25.3,48.7,0.9673,498.0,0.9682,24.43,25.07,26.94,45.67,570.64,13464887.0,0.87,-1.64,3.03,-72.64
2023-09-19 13:28:07,25.3,48.7,0.9674,498.0,0.9682,24.43,25.07,26.93,45.6,567.73,13467099.0,0.87,-1.63,3.1,-69.73
2023-09-19 13:28:09,25.3,48.8,0.9673,497.0,0.9681,24.43,25.07,26.9,45.54,565.9,13469312.0,0.87,-1.6,3.26,-68.9
2023-09-19 13:28:11,25.3,48.8,0.9673,497.0,0.9681,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.34,-73.32
2023-09-19 13:28:13,25.3,48.9,0.9674,494.0,0.9681,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.44,-76.32
2023-09-19 13:28:15,25.3,48.9,0.9673,493.0,0.9682,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.44,-77.32
2023-09-19 13:28:17,25.3,48.9,0.9673,493.0,0.9681,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.44,-77.32
2023-09-19 13:28:19,25.3,48.8,0.9674,491.0,0.9682,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.34,-79.32
2023-09-19 13:28:21,25.3,48.9,0.9674,489.0,0.9682,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.44,-81.32
2023-09-19 13:28:23,25.3,48.9,0.9674,489.0,0.9682,24.41,25.03,26.9,45.46,570.32,13471525.0,0.89,-1.6,3.44,-81.32
2023-09-19 13:28:25,25.3,48.9,0.9673,486.0,0.9682,24.41,25.05,26.83,45.91,563.99,13484804.0,0.89,-1.53,2.99,-77.99
2023-09-19 13:28:27,25.3,48.9,0.9674,485.0,0.9682,24.39,25.01,26.82,45.87,564.81,13487017.0,0.91,-1.52,3.03,-79.81
2023-09-19 13:28:29,25.3,48.9,0.9674,485.0,0.9682,24.41,24.97,26.8,45.84,567.25,13489230.0,0.89,-1.5,3.06,-82.25
2023-09-19 13:28:31,25.3,48.9,0.9674,488.0,0.9681,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,3.01,-79.71
2023-09-19 13:28:33,25.3,49.0,0.9674,490.0,0.9682,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,3.11,-77.71
2023-09-19 13:28:35,25.3,49.0,0.9674,490.0,0.9682,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,3.11,-77.71
2023-09-19 13:28:37,25.3,49.0,0.9674,493.0,0.9682,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,3.11,-74.71
2023-09-19 13:28:39,25.3,48.7,0.9673,494.0,0.9681,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,2.81,-73.71
2023-09-19 13:28:41,25.3,48.7,0.9673,494.0,0.9682,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,2.81,-73.71
2023-09-19 13:28:43,25.3,48.5,0.9673,494.0,0.9682,24.39,25.03,26.79,45.89,567.71,13491444.0,0.91,-1.49,2.61,-73.71
2023-09-19 13:28:45,25.3,48.4,0.9673,496.0,0.9682,24.39,24.95,26.83,46.1,555.95,13504723.0,0.91,-1.53,2.3,-59.95
2023-09-19 13:28:47,25.3,48.4,0.9673,496.0,0.9682,24.39,24.97,26.86,46.04,555.74,13506936.0,0.91,-1.56,2.36,-59.74
2023-09-19 13:28:49,25.3,48.3,0.9673,496.0,0.9682,24.41,25.11,26.89,46.07,554.79,13509149.0,0.89,-1.59,2.23,-58.79
2023-09-19 13:28:51,25.3,48.3,0.9673,496.0,0.9682,24.39,25.03,26.91,46.05,555.86,13511363.0,0.91,-1.61,2.25,-59.86
2023-09-19 13:28:53,25.3,48.3,0.9673,496.0,0.9682,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.33,-62.72
2023-09-19 13:28:55,25.3,48.4,0.9673,492.0,0.9682,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.43,-66.72
2023-09-19 13:28:57,25.3,48.4,0.9673,489.0,0.9682,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.43,-69.72
2023-09-19 13:28:59,25.3,48.4,0.9673,489.0,0.9682,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.43,-69.72
2023-09-19 13:29:01,25.3,48.4,0.9673,485.0,0.9682,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.43,-73.72
2023-09-19 13:29:03,25.3,48.4,0.9673,484.0,0.9681,24.39,25.03,26.91,45.97,558.72,13513576.0,0.91,-1.61,2.43,-74.72
2023-09-19 13:29:05,25.3,48.4,0.9673,484.0,0.9681,24.39,25.11,26.89,45.57,560.38,13524642.0,0.91,-1.59,2.83,-76.38
2023-09-19 13:29:07,25.3,48.6,0.9673,486.0,0.9681,24.39,25.07,26.84,45.49,561.51,13526855.0,0.91,-1.54,3.11,-75.51
2023-09-19 13:29:09,25.3,48.6,0.9673,490.0,0.9682,24.39,25.07,26.86,45.36,560.51,13529069.0,0.91,-1.56,3.24,-70.51
2023-09-19 13:29:11,25.3,48.6,0.9673,490.0,0.9681,24.37,25.05,26.84,45.39,560.64,13531282.0,0.93,-1.54,3.21,-70.64
2023-09-19 13:29:13,25.3,48.6,0.9673,493.0,0.9682,24.39,24.93,26.84,45.41,561.65,13533495.0,0.91,-1.54,3.19,-68.65
2023-09-19 13:29:15,25.3,48.6,0.9673,495.0,0.9682,24.39,24.93,26.84,45.41,561.65,13533495.0,0.91,-1.54,3.19,-66.65
2023-09-19 13:29:17,25.3,48.6,0.9673,495.0,0.9682,24.39,24.93,26.84,45.41,561.65,13533495.0,0.91,-1.54,3.19,-66.65
2023-09-19 13:29:19,25.3,48.6,0.9673,496.0,0.9681,24.39,24.93,26.84,45.41,561.65,13533495.0,0.91,-1.54,3.19,-65.65
2023-09-19 13:29:21,25.3,48.5,0.9674,498.0,0.9682,24.39,24.93,26.84,45.41,561.65,13533495.0,0.91,-1.54,3.09,-63.65
