Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-09-07 16:02:40.189879,2,452,2374,4496,9719209,12578,2671,2,6,-71
2023-09-07 16:09:44.052034,2,452,2374,4496,9719209,12578,2671,2,6,-71
