Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-21 16:12:51.324353,4,479,2841,4465,9702636,18556,4597,2,6,-81
2023-06-21 16:13:12.452030,5,479,2841,4466,9702688,18524,4598,2,6,-80
2023-06-21 16:13:33.441855,6,479,2841,4466,9702863,18576,4599,2,6,-78
2023-06-21 16:13:44.298673,7,479,2841,4466,9702986,18478,4599,2,6,-77
2023-06-21 16:13:55.167692,8,479,2841,4464,9703195,18544,4596,2,6,-80
2023-06-21 16:14:10.374556,9,479,2841,4464,9703270,18552,4598,2,6,-81
2023-06-21 16:14:32.203218,10,478,2840,4461,9703383,18552,4598,2,6,-77
2023-06-21 16:14:42.396692,11,478,2841,4456,9703283,18544,4598,2,6,-77
2023-06-21 16:14:58.291157,12,478,2840,4457,9703121,18508,4598,2,6,-78
2023-06-21 16:15:24.393117,13,477,2841,4457,9703345,18628,4597,2,6,-77
2023-06-21 16:15:35.311531,14,476,2841,4456,9703363,18638,4596,2,6,-81
2023-06-21 16:15:56.389476,15,477,2841,4455,9703333,18574,4595,2,6,-80
2023-06-21 16:16:23.205252,1,476,2841,4457,9703158,18546,4598,2,6,-78
2023-06-21 16:16:44.315072,2,476,2841,4455,9703140,18590,4598,2,6,-78
2023-06-21 16:16:55.222833,3,476,2841,4457,9702973,18588,4597,2,6,-79
2023-06-21 16:17:16.263250,4,476,2842,4458,9703058,18542,4598,2,6,-77
2023-06-21 16:17:26.420247,5,476,2842,4457,9702998,18538,4598,2,6,-81
2023-06-21 16:17:47.399529,6,475,2841,4457,9703175,18586,4599,2,6,-80
2023-06-21 16:18:08.467265,7,475,2843,4457,9703433,18568,4597,2,6,-77
2023-06-21 16:18:30.163998,8,475,2842,4456,9703230,18604,4597,2,6,-79
2023-06-21 16:18:45.417937,9,474,2842,4457,9703260,18550,4597,2,6,-76
2023-06-21 16:18:51.163862,10,474,2842,4457,9703348,18516,4597,2,6,-76
2023-06-21 16:19:17.293591,11,474,2843,4459,9703288,18586,4598,2,6,-78
2023-06-21 16:19:33.295510,12,474,2842,4452,9703475,18566,4597,2,6,-79
2023-06-21 16:19:49.285924,13,474,2843,4453,9703603,18562,4597,2,6,-76
2023-06-21 16:20:21.168546,15,473,2843,4456,9703560,18540,4598,2,6,-79
2023-06-21 16:20:47.300561,1,472,2843,4458,9703805,18570,4598,2,6,-80
2023-06-21 16:21:03.266193,2,472,2843,4459,9703695,18556,4597,2,6,-79
2023-06-21 16:21:19.201666,3,472,2843,4459,9703810,18544,4601,2,6,-78
2023-06-21 16:21:40.289194,4,472,2844,4461,9703885,18610,4600,2,6,-76
2023-06-21 16:22:01.300098,5,472,2844,4461,9703903,18536,4600,2,6,-77
2023-06-21 16:22:33.337938,7,472,2844,4462,9703680,18526,4599,2,6,-77
2023-06-21 16:22:44.213890,8,472,2843,4462,9703548,18520,4599,2,6,-80
2023-06-21 16:23:05.285334,9,473,2845,4462,9703712,18584,4597,2,6,-78
2023-06-21 16:23:15.510916,10,473,2844,4462,9703650,18636,4598,2,6,-77
2023-06-21 16:23:42.224248,11,473,2845,4460,9703682,18486,4597,2,6,-77
2023-06-21 16:23:47.301466,12,474,2844,4459,9703462,18552,4599,2,6,-79
2023-06-21 16:24:19.297793,13,475,2845,4458,9703555,18496,4600,2,6,-77
2023-06-21 16:24:24.419467,14,475,2845,4458,9703600,18612,4597,2,6,-76
2023-06-21 16:24:46.178648,15,475,2845,4458,9703642,18548,4598,2,6,-79
2023-06-21 16:24:56.307992,0,475,2845,4459,9703687,18462,4597,2,6,-76
2023-06-21 16:25:23.195688,1,476,2845,4461,9703552,18538,4600,2,6,-76
2023-06-21 16:25:28.307409,2,476,2846,4466,9703627,18582,4599,2,6,-76
2023-06-21 16:26:00.279179,4,476,2845,4463,9703552,18572,4598,2,6,-77
2023-06-21 16:26:27.186049,5,477,2846,4463,9703825,18582,4598,2,6,-77
2023-06-21 16:26:37.391786,6,477,2846,4467,9703877,18588,4597,2,6,-80
2023-06-21 16:26:53.392037,7,477,2846,4467,9703835,18554,4596,2,6,-76
2023-06-21 16:27:15.202106,8,477,2846,4467,9703882,18574,4599,2,6,-76
2023-06-21 16:27:25.399350,9,478,2846,4467,9703860,18558,4599,2,6,-79
2023-06-21 16:27:47.212491,10,478,2846,4467,9704040,18570,4601,2,6,-79
2023-06-21 16:28:13.368990,12,479,2847,4457,9704065,18498,4596,2,6,-79
2023-06-21 16:28:40.200529,13,479,2847,4457,9704047,18564,4598,2,6,-80
2023-06-21 16:28:45.308010,14,481,2847,4460,9704012,18568,4596,2,6,-79
