Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-21 16:12:51.325813,5,412,2798,4483,9700278,16012,3048,2,6,-89
2023-06-21 16:13:02.190876,6,412,2798,4489,9700362,16076,3046,2,6,-90
2023-06-21 16:13:49.401683,9,412,2799,4481,9700869,16130,3047,2,6,-90
2023-06-21 16:14:10.375813,10,413,2799,4483,9700997,16106,3046,2,6,-90
2023-06-21 16:14:21.271502,11,413,2799,4478,9701089,16088,3047,2,6,-90
2023-06-21 16:14:42.397501,12,413,2799,4483,9701156,16020,3047,2,6,-90
2023-06-21 16:14:58.291329,13,413,2800,4489,9701238,15896,3046,2,6,-89
2023-06-21 16:15:14.261010,14,413,2799,4491,9701040,15864,3047,2,6,-90
2023-06-21 16:15:35.312057,15,413,2800,4495,9700955,16044,3046,2,6,-89
2023-06-21 16:16:02.219646,1,413,2801,4482,9700992,16038,3045,2,6,-90
2023-06-21 16:16:39.205211,3,413,2802,4484,9701210,16018,3045,2,6,-90
2023-06-21 16:16:49.377616,4,413,2802,4490,9701029,15970,3046,2,6,-90
2023-06-21 16:17:26.422057,6,412,2802,4485,9700604,16060,3046,2,6,-90
2023-06-21 16:17:47.400282,7,412,2803,4482,9700913,15984,3046,2,6,-90
2023-06-21 16:18:03.343248,8,412,2803,4482,9701066,16032,3046,2,6,-91
2023-06-21 16:18:19.310451,9,412,2803,4518,9701005,16004,3045,2,6,-90
2023-06-21 16:18:30.164310,10,411,2804,4517,9701034,15998,3045,2,6,-90
2023-06-21 16:18:45.419295,11,412,2803,4502,9701270,16056,3046,2,6,-90
2023-06-21 16:19:12.209276,12,412,2804,4488,9701219,16060,3048,2,6,-89
2023-06-21 16:19:17.294234,13,411,2804,4481,9701413,16036,3045,2,6,-91
2023-06-21 16:19:38.403411,14,411,2804,4480,9701388,15976,3047,2,6,-91
2023-06-21 16:20:05.243760,0,411,2803,4480,9701296,15890,3047,2,6,-89
2023-06-21 16:20:26.222800,1,411,2804,4481,9701378,15996,3046,2,6,-90
2023-06-21 16:20:58.201593,3,411,2804,4474,9701626,15998,3046,2,6,-89
2023-06-21 16:21:13.396497,4,411,2804,4476,9701529,16004,3046,2,6,-90
2023-06-21 16:21:35.195433,5,411,2803,4481,9701579,15988,3047,2,6,-90
2023-06-21 16:21:56.220165,6,411,2804,4486,9701679,15966,3045,2,6,-91
2023-06-21 16:22:01.300458,7,410,2804,4498,9701824,15970,3047,2,6,-89
2023-06-21 16:22:33.340684,9,410,2805,4505,9701651,16044,3047,2,6,-88
2023-06-21 16:22:49.301903,10,410,2805,4497,9701553,16016,3045,2,6,-90
2023-06-21 16:23:05.286810,11,409,2804,4486,9701453,16036,3046,2,6,-91
2023-06-21 16:23:26.241103,12,409,2804,4493,9701410,16128,3046,2,6,-91
2023-06-21 16:23:47.303755,13,409,2804,4487,9701396,16080,3046,2,6,-90
2023-06-21 16:24:03.308406,14,408,2805,4478,9701425,16026,3045,2,6,-89
2023-06-21 16:24:19.299889,15,409,2805,4479,9701602,16052,3048,2,6,-91
2023-06-21 16:24:35.299841,0,409,2804,4481,9701399,16014,3045,2,6,-90
2023-06-21 16:24:46.178759,1,408,2804,4481,9701590,16024,3045,2,6,-90
2023-06-21 16:25:17.405107,3,408,2804,4475,9701431,16072,3045,2,6,-91
2023-06-21 16:25:39.194185,4,407,2805,4467,9701673,16060,3044,2,6,-90
2023-06-21 16:26:00.279383,5,407,2804,4463,9701441,16048,3046,2,6,-90
2023-06-21 16:26:05.384910,6,408,2804,4465,9701423,16010,3046,2,6,-90
2023-06-21 16:26:21.384873,7,408,2804,4460,9701590,16012,3046,2,6,-89
2023-06-21 16:26:37.393151,8,408,2804,4468,9701905,15982,3047,2,6,-89
2023-06-21 16:26:53.392221,9,408,2803,4472,9701791,15998,3046,2,6,-90
2023-06-21 16:27:15.202622,10,408,2804,4473,9701958,16016,3044,2,6,-90
2023-06-21 16:28:24.242302,14,409,2805,4467,9701828,16006,3045,2,6,-90
2023-06-21 16:28:34.400343,15,409,2805,4470,9701793,16024,3047,2,6,-90
2023-06-21 16:28:50.403160,0,410,2805,4471,9701739,16010,3045,2,6,-90
