Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-21 10:49:26.810029,8,477,2746,5044,9697326,19894,4657,2,5,-84
2023-06-21 10:49:36.918498,9,476,2746,5040,9697097,20412,4655,2,5,-78
2023-06-21 10:49:52.848266,10,475,2746,5037,9697216,20326,4654,2,5,-79
2023-06-21 10:50:08.797981,11,475,2745,5044,9696956,19758,4655,2,5,-79
2023-06-21 10:50:24.748204,12,475,2745,5044,9697244,19668,4655,2,5,-85
2023-06-21 10:50:39.932112,13,475,2746,5044,9697189,19774,4654,2,5,-79
2023-06-21 10:50:55.850144,14,474,2746,5049,9697275,19738,4655,2,5,-85
2023-06-21 10:51:11.750626,15,474,2745,5047,9697333,19774,4654,2,5,-79
2023-06-21 10:51:31.922335,0,474,2745,5053,9697357,19624,4652,2,5,-85
2023-06-21 10:51:47.759778,1,473,2745,5060,9697350,19578,4654,2,5,-79
2023-06-21 10:52:02.914026,2,473,2745,5066,9697432,19558,4653,2,5,-79
2023-06-21 10:52:18.822126,3,474,2746,5066,9697524,19516,4654,2,5,-79
2023-06-21 10:52:34.703860,4,473,2745,5067,9697459,19596,4651,2,5,-80
2023-06-21 10:52:49.861985,5,474,2744,5068,9697421,19572,4655,2,5,-83
2023-06-21 10:53:05.749450,6,473,2745,5069,9697394,19662,4654,2,5,-79
2023-06-21 10:53:20.916596,7,473,2745,5071,9697535,20026,4653,2,5,-82
2023-06-21 10:53:36.824282,8,473,2746,5072,9697559,20078,4655,2,5,-79
2023-06-21 10:53:52.755760,9,473,2745,5077,9697500,20118,4658,2,5,-83
2023-06-21 10:54:13.711205,10,474,2746,5081,9697524,19972,4655,2,5,-79
2023-06-21 10:54:28.904896,11,473,2745,5084,9697415,19754,4655,2,5,-79
2023-06-21 10:54:44.806265,12,473,2746,5086,9697507,19596,4656,2,5,-79
2023-06-21 10:55:00.775714,13,473,2745,5084,9697398,19388,4655,2,5,-78
2023-06-21 10:55:15.950790,14,473,2745,5083,9697312,19404,4653,2,5,-79
2023-06-21 10:55:31.787303,15,472,2746,5081,9697326,19544,4654,2,5,-79
2023-06-21 10:55:46.957367,0,472,2745,5086,9697175,19670,4655,2,5,-84
2023-06-21 10:56:02.771247,1,472,2745,5088,9697209,20002,4656,2,5,-79
2023-06-21 10:56:18.685297,2,472,2745,5090,9697261,20052,4655,2,5,-85
2023-06-21 10:56:33.806644,3,472,2745,5093,9697305,19870,4655,2,5,-85
2023-06-21 10:56:54.707603,4,471,2745,5095,9697203,19632,4654,2,5,-80
2023-06-21 10:57:09.844814,5,471,2746,5097,9697326,19792,4654,2,5,-84
2023-06-21 10:57:24.948683,6,470,2746,5096,9697394,19548,4655,2,5,-84
2023-06-21 10:57:40.786463,7,470,2745,5096,9697185,19378,4655,2,5,-84
2023-06-21 10:57:56.748208,8,469,2745,5091,9697185,19414,4653,2,5,-79
2023-06-21 10:58:11.910056,9,468,2746,5089,9697268,19538,4653,2,5,-83
2023-06-21 10:58:27.761802,10,468,2746,5088,9697367,19760,4656,2,5,-86
2023-06-21 10:58:42.954632,11,467,2746,5085,9697172,19574,4656,2,5,-85
2023-06-21 10:58:58.773272,12,467,2746,5084,9697257,19588,4653,2,5,-79
2023-06-21 10:59:19.689575,13,467,2746,5084,9697394,19300,4653,2,5,-84
2023-06-21 10:59:34.865571,14,467,2745,5079,9697158,19344,4653,2,5,-83
2023-06-21 10:59:50.681464,15,466,2745,5074,9697158,19370,4654,2,5,-79
2023-06-21 11:00:05.837779,0,465,2746,5069,9697216,19374,4653,2,5,-87
2023-06-21 11:00:21.684761,1,465,2745,5066,9697278,19234,4656,2,5,-79
2023-06-21 11:00:36.847099,2,465,2746,5063,9697319,19290,4654,2,5,-79
