Time;Status;CO2;Temperature;Humidity;Pressure;Photo;Battery;HWVersion;SWVersion;rssi
2023-06-01 15:42:34.295789;2;502;2629;3572;9661805;18962;3129;2;6;-56
2023-06-01 15:42:44.464948;3;502;2630;3572;9661895;18988;3133;2;6;-53
2023-06-01 15:43:04.792434;4;503;2629;3571;9661482;18236;3131;2;6;-73
2023-06-01 15:43:20.033294;5;504;2630;3598;9661571;17694;3131;2;6;-73
2023-06-01 15:43:35.286794;6;505;2631;3628;9661628;17890;3130;2;6;-76
2023-06-01 15:43:50.518359;7;507;2632;3619;9661573;17894;3131;2;6;-70
2023-06-01 15:44:05.739120;8;508;2633;3610;9661525;17868;3130;2;6;-82
2023-06-01 16:28:54.570009;10;516;2617;3537;9659420;15954;3133;2;6;-74
